-33.11899933265279, -70.83561553900817
-33.118941004525226, -70.83561544416138
-33.11887988821261, -70.83561276114578
-33.118821556615465, -70.83561272950261
-33.11876600279606, -70.83561269786146
-33.11870767987426, -70.83560973043222
-33.118652105238745, -70.83560730023395
-33.11859100627264, -70.83560707897882
-33.118535442044475, -70.83560723694771
-33.11847434828411, -70.83560414311046
-33.11841614048378, -70.83560351798431
-33.11835778858116, -70.8356010878224
-33.11829945693758, -70.83560105617624
-33.118243906449834, -70.83559818354428
-33.118182800405286, -70.83559808868615
-33.11812724991752, -70.83559521605446
-33.11806891489721, -70.83559524761866
-33.11801057818856, -70.83559531078782
-33.11795225667651, -70.83559231173439
-33.117899482286326, -70.83557280404433
-33.117901984663014, -70.83550340144266
-33.117944093661364, -70.8354647685496
-33.11801344541803, -70.8354703491784
-33.118071881007616, -70.83546735674572
-33.1181273474395, -70.8354700963902
-33.118185675845716, -70.83547019125653
-33.11824677217676, -70.83547325355389
-33.118305079238056, -70.83547375933209
-33.118363406000924, -70.83547666358541
-33.11841896319705, -70.83547663201625
-33.11847732444158, -70.83547609471084
-33.11853287671059, -70.83547893574486
-33.11859398289307, -70.83548180839152
-33.11864954173115, -70.83548174521333
-33.118710659408485, -70.83548161882152
-33.11876899930673, -70.8354842702052
-33.11882732278713, -70.83548445989871
-33.118885563026346, -70.83548726252252
-33.11894668257773, -70.8354871045388
-33.11900222462516, -70.83548735742079
-33.1190577632945, -70.83549045129148
-33.119116127016746, -70.83548988243545
-33.119177226306554, -70.835492881494
-33.11923555119671, -70.8354930395624
-33.11929388115055, -70.83549588059218
-33.11935499394855, -70.83549584902993
-33.119410561321246, -70.8354956278306
-33.1194661168741, -70.83549840564734
-33.11952167919142, -70.83547883482105
-33.11952171974878, -70.83540307629231
-33.119477251686604, -70.83536740763013
-33.119424467155426, -70.83537031179291
-33.11937168600224, -70.83537037496693
-33.11931336786658, -70.83536731269902
-33.11925226857653, -70.83536431364047
-33.11919393862123, -70.835364250389
-33.11913560528928, -70.83536425034845
-33.11907447392116, -70.83536185179311
-33.11901614396586, -70.83536178854155
-33.11895781738854, -70.8353588843018
-33.118896702902255, -70.83535894746983
-33.11884114566108, -70.83535620125875
-33.11878279882263, -70.83535645406036
-33.11872444860896, -70.83535399229459
-33.1186661287835, -70.83535373941143
-33.118605026116775, -70.83535080356475
-33.1185466860316, -70.83535092994474
-33.11848834932442, -70.83534821533658
-33.11843002949894, -70.83534796245425
-33.118371694478675, -70.83534799401858
-33.118313362836425, -70.83534518459501
-33.11825226354488, -70.83534496331653
-33.118196707992034, -70.83534218550024
-33.118138374660056, -70.83534218545957
-33.11808004808132, -70.83534205899873
-33.118024490840156, -70.8353393127875
-33.11796614231352, -70.83533959719193
-33.11790781574164, -70.8353255818432
-33.11790477170048, -70.83525602126814
-33.11794981342434, -70.83520960503219
-33.117999714057916, -70.83521531245457
-33.11805527116113, -70.83521528087876
-33.1181135781602, -70.83521581837724
-33.11817193627461, -70.83521809035403
-33.118227496475804, -70.83521799554781
-33.118285834453324, -70.83522067852104
-33.11834684602272, -70.8352236079711
-33.11840239838607, -70.83522367123433
-33.118460726931715, -70.8352237661116
-33.11852183006421, -70.835223924215
-33.11857740954849, -70.8352262278515
-33.118632977866156, -70.83522597499424
-33.11869687792153, -70.83522575375456
-33.11875243826068, -70.83522843673477
-33.11881076361406, -70.83523137261375
-33.11887178377514, -70.83523136607981
-33.118930133524316, -70.83523382781024
-33.11898845536323, -70.83523404911269
-33.11904401748492, -70.83523392271616
-33.119102350815496, -70.83523670053445
-33.11916069399727, -70.83523928869946
-33.11921626925528, -70.83523613165362
-33.11927460258588, -70.83523890947157
-33.119335710410446, -70.83524175050935
-33.119388493112595, -70.83524165571897
-33.11944960422226, -70.83524165576121
-33.119507949047325, -70.83524143453846
-33.119524730701585, -70.83514926855668
-33.119485738383496, -70.83510787993472
-33.1194329491114, -70.83511365671667
-33.11937738206563, -70.83511110016357
-33.11931905201733, -70.83511103690535
-33.11926072032856, -70.83510822747854
-33.11920238863844, -70.83510819582938
-33.11914128081377, -70.83510535479184
-33.119085728543205, -70.83510529153583
-33.11902738371842, -70.83510551275758
-33.118969033969535, -70.83510305102793
-33.11891067436831, -70.83510355672826
-33.11885510896447, -70.83510096856443
-33.11879953863381, -70.83510125300428
-33.11873843080783, -70.83510118974368
-33.1186773295505, -70.83509822227073
-33.11861901263682, -70.83509790614276
-33.11856345051667, -70.83509525476101
-33.118505102408314, -70.83509553919808
-33.11844676743457, -70.83509557076567
-33.11838843738763, -70.83509272972975
-33.11833842917975, -70.83509288773759
-33.119470945672276, -70.83513264946063
-33.119415518787115, -70.83512993323637
-33.11935427499563, -70.835130064325
-33.11929749126995, -70.83512725719929
-33.1192387905448, -70.8351249706156
-33.119182990454064, -70.83512494571232
-33.119121790680005, -70.83512369454752
-33.119066118309966, -70.83512088233374
-33.11900770824987, -70.83512108382536
