name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
11,"-70.798545732825,-33.109519651700005","-70.7985642668,-33.1097809993","-70.7985378597,-33.1097813805","-70.7985271989,-33.1092583041","-70.7985536059,-33.1092579229",180.9780633296393,0.0024599173504524815
12,"-70.79848231310001,-33.10952056715","-70.7984901863,-33.1092588383","-70.7985008469,-33.1097819148","-70.7984744398,-33.109782296","-70.7984637794,-33.1092592195",180.97802526785142,0.0024599126690726435
13,"-70.79853442897499,-33.10896502005","-70.7985529627,-33.1092263677","-70.7985265558,-33.1092267489","-70.7985158953,-33.1087036724","-70.7985423021,-33.1087032912",180.97804183784646,0.0024599142500797344
14,"-70.79847100967501,-33.108965935499995","-70.798478883,-33.1087042067","-70.7984895432,-33.1092272832","-70.7984631363,-33.1092276643","-70.7984524762,-33.1087045878",180.97799891942094,0.0024599140328889746
15,"-70.79852367665,-33.10843743565","-70.7985422102,-33.1086987833","-70.7985158034,-33.1086991645","-70.7985051432,-33.108176088","-70.7985315498,-33.1081757068",180.97802480876211,0.002459915047361876
16,"-70.79846025775,-33.1084383511","-70.7984681311,-33.1081766222","-70.7984787911,-33.1086996988","-70.7984523843,-33.10870008","-70.7984417245,-33.1081770034",180.97798216593824,0.0024599150210710416
17,"-70.798683325875,-33.1100454049","-70.7987018604,-33.1103067525","-70.7986754532,-33.1103071337","-70.7986647914,-33.1097840573","-70.7986911985,-33.1097836761",180.97814905315025,0.00245991194725435
18,"-70.7986199058,-33.110046320449996","-70.7986277786,-33.1097845917","-70.7986384402,-33.110307668","-70.7986120329,-33.1103080492","-70.7986013715,-33.1097849729",180.97811135596982,0.0024599165779902433
19,"-70.798672572225,-33.10951782065","-70.7986911066,-33.1097791682","-70.7986646995,-33.1097795495","-70.7986540379,-33.1092564731","-70.7986804449,-33.1092560918",180.97813706087348,0.002459917594644815
20,"-70.798609152525,-33.1095187362","-70.7986170254,-33.1092570074","-70.7986276867,-33.1097800838","-70.7986012796,-33.109780465","-70.7985906184,-33.1092573886",180.97809414023976,0.0024599173767389853
21,"-70.798661267575,-33.10896318905","-70.7986798017,-33.1092245367","-70.7986533948,-33.1092249179","-70.7986427335,-33.1087018414","-70.7986691403,-33.1087014602",180.97811510796635,0.002459914301334993
22,"-70.798597848275,-33.10896410455","-70.7986057212,-33.1087023757","-70.7986163822,-33.1092254522","-70.7985899753,-33.1092258334","-70.7985793144,-33.1087027569",180.97807265011784,0.002459914275049064
23,"-70.7986505145,-33.108435604725","-70.7986690484,-33.1086969523","-70.7986426416,-33.1086973336","-70.7986319807,-33.1081742571","-70.7986583873,-33.1081738759",180.97808924731004,0.0024599151944161915
24,"-70.79858709557499,-33.108436520225","-70.7985949686,-33.1081747914","-70.7986056293,-33.1086978679","-70.7985792225,-33.1086982491","-70.7985685619,-33.1081751725",180.9780507141025,0.0024599196336482117
25,"-70.79881016600001,-33.1100435737","-70.798828701,-33.1103049212","-70.7988022937,-33.1103053025","-70.7987916311,-33.1097822262","-70.7988180382,-33.1097818449",180.9782275452293,0.0024599168464979593
26,"-70.79874674589999,-33.110044489325","-70.7987546183,-33.1097827605","-70.7987652807,-33.1103058369","-70.7987388734,-33.1103062181","-70.7987282112,-33.1097831418",180.97818476135095,0.002459916725053429
27,"-70.7987994116,-33.109515989475","-70.7988179463,-33.109777337","-70.7987915392,-33.1097777183","-70.798780877,-33.1092546419","-70.7988072839,-33.1092542607",180.9781964606965,0.002459912893692489
28,"-70.798735991925,-33.109516905075","-70.7987438644,-33.1092551763","-70.7987545265,-33.1097782526","-70.7987281194,-33.1097786339","-70.7987174574,-33.1092555575",180.97816773382482,0.00245991752379434
29,"-70.79878810615,-33.108961357925","-70.7988066407,-33.1092227055","-70.7987802337,-33.1092230868","-70.7987695717,-33.1087000103","-70.7987959785,-33.1086996291",180.97818411953384,0.0024599191034787955
30,"-70.798724686875,-33.108962273500005","-70.7987325594,-33.1087005447","-70.7987432212,-33.1092236211","-70.7987168143,-33.1092240023","-70.7987061526,-33.1087009259",180.97814610465943,0.0024599143263057174
31,"-70.79877735235,-33.108433773625","-70.7987958866,-33.1086951212","-70.7987694799,-33.1086955025","-70.7987588181,-33.108172426","-70.7987852248,-33.1081720448",180.97816251665537,0.00245991524569451
32,"-70.798713933425,-33.108434689149995","-70.798721806,-33.1081729603","-70.7987324675,-33.1086960368","-70.7987060608,-33.108696418","-70.7986953994,-33.1081733415",180.9781243151755,0.002459910467791873
33,"-70.79893700615,-33.110041742375","-70.7989555415,-33.1103030899","-70.7989291342,-33.1103034711","-70.7989184709,-33.1097803949","-70.798944878,-33.1097800136",180.97829151804447,0.0024599168026036332
34,"-70.798873586075,-33.11004265805","-70.7988814581,-33.1097809293","-70.7988921212,-33.1103040056","-70.798865714,-33.1103043868","-70.798855051,-33.1097813105",180.9782533166071,0.002459912024146726
35,"-70.798926251,-33.1095141582","-70.7989447861,-33.1097755057","-70.798918379,-33.109775887","-70.798907716,-33.1092528107","-70.7989341229,-33.1092524294",180.9782700535707,0.0024599130394286914
36,"-70.7988628313,-33.10951507385","-70.7988707034,-33.109253345","-70.7988813662,-33.1097764214","-70.7988549591,-33.1097768027","-70.7988442965,-33.1092537263",180.97822740887005,0.0024599130151231486
37,"-70.79891494475,-33.108959526675","-70.7989334796,-33.1092208742","-70.7989070727,-33.1092212555","-70.79889641,-33.1086981791","-70.7989228167,-33.1086977979",180.9782484259186,0.0024599098425692263
38,"-70.798851525475,-33.1089604423","-70.7988593976,-33.1086987135","-70.7988700602,-33.1092217899","-70.7988436532,-33.1092221711","-70.7988329909,-33.1086990947",180.97821021802818,0.0024599143781937503
39,"-70.798904190175,-33.1084319424","-70.7989227248,-33.10869329","-70.7988963181,-33.1086936712","-70.7988856556,-33.1081705948","-70.7989120622,-33.1081702136",180.97823107244247,0.002459910544014973
40,"-70.798840771275,-33.108432858025","-70.7988486435,-33.1081711292","-70.7988593057,-33.1086942056","-70.798832899,-33.1086945869","-70.7988222369,-33.1081715104",180.97818875273646,0.002459910614852045
41,"-70.79906384625,-33.1100399109","-70.799082382,-33.1103012584","-70.7990559747,-33.1103016397","-70.7990453106,-33.1097785634","-70.7990717177,-33.1097781821",180.97836492446453,0.0024599169496764516
42,"-70.79900042622499,-33.11004082665","-70.7990082979,-33.1097790979","-70.7990189617,-33.1103021741","-70.7989925545,-33.1103025554","-70.7989818908,-33.1097794792",180.97831807749014,0.002459912267695286
43,"-70.799053090325,-33.1095123268","-70.7990716258,-33.1097736743","-70.7990452187,-33.1097740556","-70.7990345549,-33.1092509793","-70.7990609619,-33.109250598",180.97833874092376,0.0024599177470939777
44,"-70.7989896707,-33.1095132425","-70.7989975424,-33.1092515137","-70.799008206,-33.10977459","-70.7989817989,-33.1097749713","-70.7989711355,-33.109251895",180.97830086297725,0.002459913065720739
45,"-70.79904178334999,-33.1089576953","-70.7990603186,-33.1092190428","-70.7990339117,-33.1092194241","-70.7990232482,-33.1086963478","-70.7990496549,-33.1086959665",180.97832201928972,0.002459909990292301
46,"-70.79897836405,-33.108958611","-70.7989862358,-33.1086968822","-70.7989968991,-33.1092199585","-70.7989704922,-33.1092203398","-70.7989598291,-33.1086972635",180.97827956136732,0.002459909964662532
47,"-70.799031027975,-33.10843011105","-70.799049563,-33.1086914586","-70.7990231563,-33.1086918399","-70.799012493,-33.1081687635","-70.7990388996,-33.1081683822",180.9783048040245,0.00245991078755227
48,"-70.79896760907499,-33.10843102675","-70.7989754809,-33.1081692979","-70.7989861439,-33.1086923743","-70.7989597372,-33.1086927556","-70.7989490743,-33.1081696792",180.97826234555436,0.0024599107619366263
49,"-70.7991906864,-33.11003807935","-70.7992092225,-33.1102994268","-70.7991828152,-33.1102998081","-70.7991721504,-33.1097767319","-70.7991985575,-33.1097763506",180.9784292229754,0.002459917000949256
50,"-70.799127266325,-33.11003899515","-70.7991351376,-33.1097772664","-70.7991458022,-33.1103003426","-70.799119395,-33.1103007239","-70.7991087305,-33.1097776477",180.97839134512287,0.0024599123189597873
51,"-70.799179929725,-33.1095104952","-70.7991984656,-33.1097718427","-70.7991720585,-33.109772224","-70.7991613939,-33.1092491477","-70.7991878009,-33.1092487664",180.9784120099998,0.002459917799022062
52,"-70.799116510025,-33.109511411","-70.7991243814,-33.1092496822","-70.7991350457,-33.1097727585","-70.7991086386,-33.1097731398","-70.7990979744,-33.1092500635",180.97836954992272,0.002459917773388872
53,"-70.799168621875,-33.1089558638","-70.7991871575,-33.1092172113","-70.7991607506,-33.1092175926","-70.7991500863,-33.1086945163","-70.7991764931,-33.108694135",180.97839070704632,0.0024599146979887247
54,"-70.79910520257499,-33.10895677955","-70.799113074,-33.1086950507","-70.799123738,-33.1092181271","-70.7990973311,-33.1092185084","-70.7990866672,-33.108695432",180.9783480614936,0.0024599146723575083
55,"-70.7991578658,-33.108428279575","-70.7991764012,-33.1086896271","-70.7991499944,-33.1086900084","-70.7991393305,-33.1081669321","-70.7991657371,-33.1081665507",180.97836466080102,0.0024599155910950835
56,"-70.799094446875,-33.10842919535","-70.7991023184,-33.1081674665","-70.7991129821,-33.1086905429","-70.7990865753,-33.1086909242","-70.7990759117,-33.1081678478",180.9783264521451,0.0024599201260778122
57,"-70.799317526475,-33.1100362476","-70.7993360629,-33.110297595","-70.7993096557,-33.1102979764","-70.7992989901,-33.1097749002","-70.7993253972,-33.1097745188",180.9784983792469,0.0024599125868854316
58,"-70.7992541064,-33.110037163475","-70.7992619773,-33.1097754347","-70.7992726427,-33.1102985109","-70.7992462354,-33.1102988922","-70.7992355702,-33.1097758161",180.9784603566983,0.0024599171224192412
59,"-70.79930676905,-33.109508663525006","-70.7993253053,-33.109770011","-70.7992988982,-33.1097703923","-70.7992882329,-33.1092473161","-70.7993146398,-33.1092469347",180.97848102835897,0.0024599132897268924
60,"-70.79924334935001,-33.109509579375","-70.7992512203,-33.1092478506","-70.7992618854,-33.1097709268","-70.7992354783,-33.1097713082","-70.7992248134,-33.1092482319",180.97843856901184,0.0024599132634304955
61,"-70.799295460425,-33.108954032125","-70.7993139964,-33.1092153796","-70.7992875895,-33.1092157609","-70.7992769245,-33.1086926847","-70.7993033313,-33.1086923033",180.97845514465317,0.0024599148444352497
62,"-70.799232041175,-33.108954947975","-70.7992399122,-33.1086932192","-70.799250577,-33.1092162954","-70.7992241701,-33.1092166768","-70.7992135054,-33.1086936005",180.9784218411186,0.0024599148181397423
63,"-70.7992847036,-33.108426447975006","-70.7993032394,-33.1086877955","-70.7992768326,-33.1086881768","-70.7992661679,-33.1081651005","-70.7992925745,-33.1081647191",180.97843793135422,0.002459915642352486
64,"-70.79922128470001,-33.1084273638","-70.7992291558,-33.108165635","-70.7992398203,-33.1086887113","-70.7992134135,-33.1086890926","-70.7992027492,-33.1081660163",180.97839533254034,0.0024599155208854338
65,"-70.79944436657499,-33.11003441575","-70.7994629034,-33.1102957631","-70.7994364962,-33.1102961445","-70.7994258298,-33.1097730684","-70.7994522369,-33.109772687",180.97857183464268,0.002459912638159719
66,"-70.79938094655,-33.110035331700004","-70.7993888171,-33.1097736029","-70.7993994832,-33.1102966791","-70.7993730759,-33.1102970605","-70.79936241,-33.1097739843",180.97852460531345,0.002459917269532366
67,"-70.79943360840001,-33.1095068317","-70.799452145,-33.1097681791","-70.7994257379,-33.1097685605","-70.7994150719,-33.1092454843","-70.7994414788,-33.1092451029",180.97854546498735,0.0024599134375021554
68,"-70.799370188725,-33.10950774765","-70.7993780593,-33.1092460189","-70.7993887251,-33.1097690951","-70.7993623181,-33.1097694764","-70.7993516524,-33.1092464002",180.97850712300863,0.002459908563143864
69,"-70.79942229894999,-33.108952200375","-70.7994408353,-33.1092135478","-70.7994144284,-33.1092139292","-70.7994037627,-33.1086908529","-70.7994301694,-33.1086904716",180.97852383957752,0.0024599102399323045
70,"-70.79935887972499,-33.108953116275","-70.7993667504,-33.1086913875","-70.7993774159,-33.1092144637","-70.799351009,-33.1092148451","-70.7993403436,-33.1086917688",180.97848595391656,0.002459914870069473
71,"-70.79941154137501,-33.10842461625","-70.7994300775,-33.1086859637","-70.7994036708,-33.1086863451","-70.7993930053,-33.1081632688","-70.7994194119,-33.1081628874",180.9785069505628,0.0024599111330269327
72,"-70.799348122475,-33.1084255321","-70.7993559932,-33.1081638033","-70.7993666584,-33.1086868796","-70.7993402517,-33.1086872609","-70.7993295866,-33.1081641846",180.97846402804083,0.0024599109157111628
73,"-70.799571206625,-33.110032583750005","-70.7995897438,-33.1102939311","-70.7995633366,-33.1102943125","-70.7995526695,-33.1097712364","-70.7995790766,-33.109770855",180.97863594641032,0.0024599126894382017
74,"-70.799507786625,-33.110033499749996","-70.7995156568,-33.109771771","-70.7995263236,-33.1102948471","-70.7994999164,-33.1102952285","-70.7994892497,-33.1097721524",180.97859348510613,0.002459912664460656
75,"-70.7995604477,-33.109504999775","-70.7995789847,-33.1097663471","-70.7995525776,-33.1097667286","-70.7995419108,-33.1092436524","-70.7995683177,-33.109243271",180.97861905860177,0.0024599135839819333
76,"-70.79949702805,-33.1095059158","-70.7995048983,-33.109244187","-70.7995155648,-33.1097672632","-70.7994891578,-33.1097676446","-70.7994784913,-33.1092445684",180.97857627334497,0.002459913463165816
77,"-70.799549137475,-33.1089503685","-70.7995676742,-33.1092117159","-70.7995412673,-33.1092120973","-70.7995306008,-33.1086890211","-70.7995570076,-33.1086886397",180.978592851854,0.002459915043480407
78,"-70.79948571825,-33.1089512844","-70.7994935885,-33.1086895556","-70.7995042548,-33.1092126318","-70.7994778479,-33.1092130132","-70.7994671818,-33.108689937",180.97855497173524,0.00245991036141103
79,"-70.79953837915,-33.108422784374994","-70.7995569157,-33.1086841318","-70.7995305089,-33.1086845132","-70.7995198427,-33.1081614369","-70.7995462493,-33.1081610556",180.97857550157735,0.002459915744230234
80,"-70.79947496025,-33.108423700325005","-70.7994828306,-33.1081619715","-70.7994934966,-33.1086850478","-70.7994670898,-33.1086854291","-70.799456424,-33.1081623529",180.97853303971232,0.0024599157185940888
81,"-70.799668622775,-33.110752811850006","-70.7996871605,-33.1110141591","-70.7996607531,-33.1110145406","-70.7996500851,-33.1104914646","-70.7996764924,-33.1104910831",180.97871099276165,0.0024599113467753107
82,"-70.79960520224999,-33.110753727925","-70.7996130721,-33.1104919992","-70.7996237398,-33.1110150752","-70.7995973323,-33.1110154567","-70.7995866648,-33.1104923806",180.9786636261847,0.0024599158815774612
83,"-70.799687287025,-33.109503167725","-70.7997058244,-33.1097645151","-70.7996794173,-33.1097648965","-70.7996687497,-33.1092418204","-70.7996951567,-33.1092414389",180.9786877448204,0.0024599182910104217
84,"-70.79962386735,-33.109504083750004","-70.7996317372,-33.109242355","-70.7996424045,-33.1097654311","-70.7996159974,-33.1097658125","-70.7996053303,-33.1092427364",180.97864057189287,0.0024599135144169563
85,"-70.799675976,-33.108948536425004","-70.7996945131,-33.1092098838","-70.7996681062,-33.1092102652","-70.799657439,-33.1086871891","-70.7996838457,-33.1086868076",180.97866186954465,0.002459910533529488
86,"-70.799612556775,-33.108949452475","-70.7996204267,-33.1086877237","-70.7996310937,-33.1092107998","-70.7996046868,-33.1092111813","-70.7995940199,-33.1086881051",180.97862398299972,0.002459915164978733
87,"-70.7996652169,-33.108420952399996","-70.7996837538,-33.1086822998","-70.799657347,-33.1086826812","-70.7996466801,-33.108159605","-70.7996730867,-33.1081592236",180.978639937856,0.002459915892007691
88,"-70.799601798025,-33.1084218684","-70.799609668,-33.1081601396","-70.7996203347,-33.1086832158","-70.799593928,-33.1086835972","-70.7995832614,-33.108160521",180.97860205739755,0.002459911209935688
89,"-70.799795463925,-33.110750979625","-70.799814002,-33.1110123269","-70.7997875946,-33.1110127083","-70.7997769259,-33.1104896324","-70.7998033332,-33.1104892509",180.9787749674896,0.002459911302188266
90,"-70.79973204334999,-33.11075189575","-70.7997399128,-33.110490167","-70.7997505813,-33.111013243","-70.7997241738,-33.1110136245","-70.7997135055,-33.1104905485",180.9787372182987,0.002459916029390184
91,"-70.799814126325,-33.109501335524996","-70.799832664,-33.1097626828","-70.799806257,-33.1097630643","-70.7997955887,-33.1092399882","-70.7998219956,-33.1092396068",180.97875205085194,0.002459909030160315
92,"-70.79975070665,-33.10950225165","-70.7997585761,-33.1092405229","-70.7997692442,-33.109763599","-70.7997428371,-33.1097639804","-70.7997321692,-33.1092409043",180.97871384000283,0.0024599135650355203
93,"-70.7998028145,-33.108946704275","-70.799821352,-33.1092080516","-70.7997949451,-33.1092084331","-70.7997842771,-33.1086853569","-70.7998106838,-33.1086849755",180.9787351384857,0.0024599105848098425
94,"-70.799739395275,-33.108947620375005","-70.7997472648,-33.1086858916","-70.7997579326,-33.1092089677","-70.7997315257,-33.1092093492","-70.799720858,-33.108686273",180.9786972521473,0.002459915216271564
95,"-70.799792054625,-33.108419120275","-70.7998105919,-33.1086804676","-70.7997841852,-33.1086808491","-70.7997735174,-33.1081577729","-70.799799924,-33.1081573915",180.9787181135221,0.0024599113827117013
96,"-70.79972863575,-33.108420036325","-70.7997365053,-33.1081583075","-70.7997471729,-33.1086813837","-70.7997207661,-33.1086817651","-70.7997100987,-33.108158689",180.97868022719666,0.0024599160135136606
97,"-70.799922305,-33.110749147250004","-70.7999408435,-33.1110104945","-70.799914436,-33.111010876","-70.7999037666,-33.1104878","-70.7999301739,-33.1104874185",180.97884379108353,0.002459916105662408
98,"-70.799858884425,-33.11075006345","-70.7998667535,-33.1104883347","-70.7998774227,-33.1110114107","-70.7998510153,-33.1110117922","-70.7998403462,-33.1104887162",180.97880591142177,0.0024599114237062857
99,"-70.7999409656,-33.1094995032","-70.7999595037,-33.1097608505","-70.7999330966,-33.109761232","-70.7999224276,-33.1092381559","-70.7999488345,-33.1092377744",180.97882087595084,0.002459913833689863
100,"-70.79987754595001,-33.109500419375","-70.799885415,-33.1092386906","-70.7998960839,-33.1097617667","-70.7998696768,-33.1097621481","-70.7998590081,-33.1092390721",180.97878743199738,0.002459913712193752
101,"-70.799929653025,-33.108944871999995","-70.7999481909,-33.1092062193","-70.799921784,-33.1092066008","-70.7999111152,-33.1086835247","-70.799937522,-33.1086831432",180.97880415137942,0.0024599153877324685
102,"-70.79986623375,-33.10894578815","-70.7998741029,-33.1086840594","-70.7998847714,-33.1092071355","-70.7998583645,-33.1092075169","-70.7998476962,-33.1086844408",180.97875665199712,0.00245991051524697
103,"-70.799918892375,-33.108417288","-70.79993743,-33.1086786353","-70.7999110233,-33.1086790168","-70.7999003548,-33.1081559407","-70.7999267614,-33.1081555592",180.97878255101213,0.002459911529860862
104,"-70.7998554735,-33.10841820415","-70.7998633427,-33.1081564753","-70.799874011,-33.1086795515","-70.7998476042,-33.108679933","-70.7998369361,-33.1081568568",180.9787444775439,0.002459916160653154
105,"-70.800049146075,-33.11074731475","-70.8000676849,-33.1110086619","-70.8000412775,-33.1110090435","-70.8000306073,-33.1104859676","-70.8000570146,-33.110485586",180.978913133603,0.0024599116924148247
106,"-70.7999857255,-33.110748231","-70.7999935942,-33.1104865023","-70.8000042642,-33.1110095782","-70.7999778567,-33.1110099597","-70.7999671869,-33.1104868838",180.9788747824786,0.0024599161313093795
107,"-70.80006780490001,-33.10949767075","-70.8000863434,-33.109759018","-70.8000599363,-33.1097593995","-70.8000492665,-33.1092363235","-70.8000756734,-33.109235942",180.97889433129734,0.0024599138849867243
108,"-70.80000438522501,-33.10949858695","-70.8000122539,-33.1092368582","-70.8000229235,-33.1097599342","-70.7999965165,-33.1097603157","-70.799985847,-33.1092372397",180.9788564506179,0.00245990920230382
109,"-70.800056491475,-33.108943039574996","-70.8000750297,-33.1092043868","-70.8000486228,-33.1092047684","-70.8000379533,-33.1086816923","-70.8000643601,-33.1086813108",180.97886858908302,0.0024599155349053015
110,"-70.79999307225,-33.1089439558","-70.800000941,-33.108682227","-70.8000116103,-33.1092053031","-70.7999852034,-33.1092056846","-70.7999745343,-33.1086826085",180.97883038339134,0.0024599107575971643
111,"-70.800045730075,-33.108415455599996","-70.8000642681,-33.1086768029","-70.8000378614,-33.1086771844","-70.8000271921,-33.1081541083","-70.8000535987,-33.1081537268",180.97885582042338,0.0024599115811541586
112,"-70.79998231125,-33.108416371800004","-70.7999901801,-33.108154643","-70.8000008491,-33.1086777191","-70.7999744423,-33.1086781006","-70.7999637735,-33.1081550245",180.97880877747093,0.0024599162119451497
113,"-70.8001759871,-33.110745482125","-70.8001945263,-33.1110068293","-70.8001681189,-33.1110072108","-70.800157448,-33.110484135","-70.8001838552,-33.1104837534",180.97898168886383,0.002459906992151018
114,"-70.800112566575,-33.11074639845","-70.8001204349,-33.1104846697","-70.8001311056,-33.1110077456","-70.8001046982,-33.1110081272","-70.8000940276,-33.1104850513",180.97894393905494,0.002459911718076772
115,"-70.80020540687501,-33.110023421975","-70.8002239459,-33.1102847692","-70.8001975387,-33.1102851507","-70.8001868679,-33.1097620748","-70.800213275,-33.1097616932",180.97897579279143,0.002459913234165616
116,"-70.80014198685001,-33.1100243383","-70.8001498551,-33.1097626096","-70.8001605257,-33.1102856855","-70.8001341185,-33.110286067","-70.8001234481,-33.1097629911",180.97893777334266,0.0024599084562425067
117,"-70.80019464415,-33.10949583815","-70.800213183,-33.1097571854","-70.8001867759,-33.1097575669","-70.8001761054,-33.1092344909","-70.8002025123,-33.1092341094",180.97895844409499,0.0024599139362809688
118,"-70.8001312245,-33.10949675445001","-70.8001390928,-33.1092350257","-70.8001497632,-33.1097581017","-70.8001233561,-33.1097584832","-70.8001126859,-33.1092354072",180.978925137566,0.002459913909965331
119,"-70.800183329975,-33.108941207049995","-70.8002018686,-33.1092025543","-70.8001754617,-33.1092029358","-70.8001647914,-33.1086798598","-70.8001911982,-33.1086794783",180.9789417209184,0.002459915491635269
120,"-70.800119910725,-33.108942123325","-70.8001277791,-33.1086803945","-70.8001384492,-33.1092034706","-70.8001120422,-33.1092038521","-70.8001013724,-33.1086807761",180.97889939587995,0.002459915561853158
121,"-70.800172567825,-33.108413623125","-70.8001911062,-33.1086749704","-70.8001646995,-33.1086753519","-70.8001540295,-33.1081522759","-70.8001804361,-33.1081518943",180.97892025848057,0.0024599117283204044
122,"-70.80010914895,-33.1084145394","-70.8001170174,-33.1081528106","-70.8001276872,-33.1086758867","-70.8001012804,-33.1086762682","-70.8000906108,-33.1081531921",180.97888204646898,0.0024599162632317293
123,"-70.80030282815,-33.110743649374996","-70.8003213678,-33.1110049965","-70.8002949603,-33.1110053781","-70.8002842886,-33.1104823022","-70.8003106959,-33.1104819207",180.97905494926812,0.002459916355439045
124,"-70.80023940765001,-33.11074456577499","-70.8002472756,-33.1104828371","-70.8002579471,-33.1110059129","-70.8002315396,-33.1110062945","-70.8002208683,-33.1104832186",180.97901248561902,0.002459916329133002
125,"-70.800332246875,-33.11002158925","-70.8003507863,-33.1102829364","-70.8003243791,-33.110283318","-70.8003137075,-33.1097602421","-70.8003401146,-33.1097598605",180.97904938538534,0.0024599133813558095
126,"-70.800268826875,-33.1100225056","-70.8002766948,-33.1097607769","-70.8002873661,-33.1102838528","-70.8002609589,-33.1102842343","-70.8002502877,-33.1097611584",180.97900645994065,0.0024599131639172996
127,"-70.8003214834,-33.10949400545","-70.8003400226,-33.1097553526","-70.8003136156,-33.1097557342","-70.8003029442,-33.1092326583","-70.8003293512,-33.1092322767",180.9790323622458,0.0024599141793883424
128,"-70.80025806375001,-33.109494921825004","-70.8002659317,-33.1092331931","-70.8002766028,-33.109756269","-70.8002501957,-33.1097566506","-70.8002395248,-33.1092335746",180.97898957451565,0.0024599140571446875
129,"-70.8003101684,-33.108939374375","-70.8003287074,-33.1092007216","-70.8003023005,-33.1092011031","-70.8002916295,-33.1086780272","-70.8003180362,-33.1086776456",180.97901073984374,0.002459910982387823
130,"-70.80024674917499,-33.1089402907","-70.8002546172,-33.1086785619","-70.800265288,-33.1092016379","-70.8002388811,-33.1092020195","-70.8002282104,-33.1086789435",180.97897298898715,0.0024599157090657514
131,"-70.8002994055,-33.1084117905","-70.8003179443,-33.1086731377","-70.8002915375,-33.1086735193","-70.8002808668,-33.1081504433","-70.8003072734,-33.1081500617",180.97898927243827,0.0024599165319387868
132,"-70.800235986625,-33.108412706825","-70.8002438547,-33.108150978","-70.8002545252,-33.1086740541","-70.8002281185,-33.1086744356","-70.8002174481,-33.1081513596",180.97895106534375,0.002459911753980069
133,"-70.8004296692,-33.110741816499996","-70.8004482092,-33.1110031636","-70.8004218017,-33.1110035452","-70.8004111293,-33.1104804694","-70.8004375366,-33.1104800878",180.97911938573233,0.0024599165026347614
134,"-70.800366248675,-33.110742732925","-70.8003741162,-33.1104810042","-70.8003847885,-33.1110040801","-70.800358381,-33.1110044616","-70.800347709,-33.1104813858",180.97908117871913,0.0024599117254151615
135,"-70.80045908687501,-33.11001975635","-70.8004776267,-33.1102811035","-70.8004512195,-33.1102814851","-70.8004405471,-33.1097584092","-70.8004669542,-33.1097580276",180.97912265468767,0.002459913432652644
136,"-70.80039566687499,-33.1100206728","-70.8004035344,-33.1097589441","-70.8004142065,-33.1102820199","-70.8003877993,-33.1102824015","-70.8003771273,-33.1097593257",180.97908037667833,0.00245991340700082
137,"-70.800448322625,-33.109492172624996","-70.8004668622,-33.1097535197","-70.8004404552,-33.1097539014","-70.8004297831,-33.1092308255","-70.80045619,-33.1092304439",180.9791013801325,0.0024599096701873793
138,"-70.80038490302499,-33.10949308905","-70.8003927706,-33.1092313603","-70.8004034424,-33.1097544362","-70.8003770354,-33.1097548178","-70.8003663637,-33.1092317419",180.97905859259188,0.0024599095486269153
139,"-70.80043700684999,-33.10893754155","-70.8004555462,-33.1091988887","-70.8004291393,-33.1091992703","-70.8004184676,-33.1086761944","-70.8004448743,-33.1086758128",180.9790751769749,0.0024599111295717387
