name,point,polyP1,polyP2,polyP3,polyP4,yaw,ancho
138,"-70.81891503525,-33.121860207050005","-70.8189228471,-33.1215984795","-70.8189336338,-33.122121549","-70.8189072233,-33.1221219346","-70.8188964368,-33.1215988651",180.98946576000452,0.002459892290191993
139,"-70.818967583275,-33.121331703525","-70.8189861818,-33.1215930455","-70.8189597715,-33.1215934311","-70.8189489848,-33.1210703616","-70.818975395,-33.1210699759",180.98949146594398,0.0024598932192777703
140,"-70.8189041558,-33.121332629674995","-70.8189119677,-33.1210709021","-70.8189227542,-33.1215939716","-70.8188963438,-33.1215943573","-70.8188855575,-33.1210712877",180.98945351689252,0.0024598978497328175
141,"-70.81912763872499,-33.122939629775","-70.8191462383,-33.1232009716","-70.8191198275,-33.1232013573","-70.8191090392,-33.1226782879","-70.8191354499,-33.1226779023",180.98962023588325,0.0024598947489757397
142,"-70.819064210075,-33.12294055605","-70.8190720214,-33.1226788285","-70.8190828095,-33.1232018979","-70.8190563986,-33.1232022836","-70.8190456108,-33.1226792142",180.9895778485066,0.002459894820585846
143,"-70.81901166215,-33.123469059475","-70.8190302616,-33.1237304013","-70.8190038506,-33.123730787","-70.8189930628,-33.1232077176","-70.8190194736,-33.123207332",180.98957308640678,0.0024598938897027727
144,"-70.81894823315,-33.123469985724995","-70.8189560448,-33.1232082582","-70.8189668324,-33.1237313276","-70.8189404214,-33.1237317132","-70.818929634,-33.1232086439",180.98953056275172,0.0024598938637638706
145,"-70.81881628965,-33.120148359249995","-70.8188348873,-33.1204097013","-70.8188084773,-33.1204100869","-70.8187976921,-33.1198870172","-70.8188241019,-33.1198866316",180.98937150865777,0.002459893668588148
146,"-70.818752863,-33.120149285299995","-70.8187606754,-33.1198875577","-70.8187714605,-33.1204106274","-70.8187450505,-33.1204110129","-70.8187342656,-33.1198879432",180.98933767971604,0.002459893448863183
147,"-70.81886248674999,-33.122388710475","-70.8188810854,-33.1226500524","-70.8188546747,-33.122650438","-70.8188438882,-33.1221273686","-70.8188702987,-33.1221269829",180.9894660334036,0.002459896209621359
148,"-70.818799058525,-33.122389636625","-70.8188068707,-33.1221279091","-70.8188176569,-33.1226509785","-70.8187912463,-33.1226513642","-70.8187804602,-33.1221282947",180.98941893627392,0.002459891528669374
149,"-70.81885160739999,-33.12186113315","-70.8188702058,-33.1221224751","-70.8188437953,-33.1221228607","-70.8188330091,-33.1215997912","-70.8188594194,-33.1215994056",180.98944417955536,0.0024598922642587377
150,"-70.818788179525,-33.121862059250006","-70.8187959918,-33.1216003317","-70.8188067777,-33.1221234012","-70.8187803672,-33.1221237868","-70.8187695814,-33.1216007173",180.98939707583065,0.0024598968940597633
151,"-70.81884072829999,-33.1213335558","-70.8188593265,-33.1215948978","-70.8188329161,-33.1215952834","-70.8188221302,-33.1210722138","-70.8188485404,-33.1210718282",180.98942245482968,0.0024598977262154376
152,"-70.818777300825,-33.12133448190001","-70.8187851131,-33.1210727543","-70.8187958988,-33.1215958239","-70.8187694885,-33.1215962095","-70.8187587029,-33.1210731399",180.98938451221778,0.0024598930458713452
153,"-70.819000781425,-33.122941482275","-70.8190193806,-33.1232028241","-70.8189929698,-33.1232032098","-70.8189821823,-33.1226801404","-70.819008593,-33.1226797548",180.9895469764826,0.0024598946977671273
154,"-70.81893735279999,-33.1229424085","-70.8189451645,-33.122680681","-70.8189559518,-33.1232037504","-70.818929541,-33.123204136","-70.8189187539,-33.1226810666",180.98950871074908,0.002459889919222801
155,"-70.818663721275,-33.118902950725","-70.8186823181,-33.1191642929","-70.8186559084,-33.1191646784","-70.8186451246,-33.1186416086","-70.818671534,-33.118641223",180.98926140153438,0.0024598958530928834
156,"-70.818600295525,-33.118903876675","-70.8186081085,-33.118642149","-70.8186188921,-33.1191652188","-70.8185924825,-33.1191656044","-70.818581699,-33.1186425345",180.98921887829061,0.0024598958271942785
157,"-70.81870031405,-33.120677788825","-70.8187189116,-33.1209391309","-70.8186925014,-33.1209395164","-70.8186817166,-33.1204164468","-70.8187081266,-33.1204160612",180.98932879844548,0.002459897370246821
158,"-70.81863688704999,-33.12067871485","-70.8186446998,-33.1204169872","-70.8186554844,-33.1209400569","-70.8186290742,-33.1209404425","-70.8186182898,-33.1204173728",180.98928641245817,0.0024598974405454473
159,"-70.8186894364,-33.120150211325","-70.8187080337,-33.1204115534","-70.8186816237,-33.120411939","-70.8186708392,-33.1198888692","-70.818697249,-33.1198884837",180.98930707903475,0.0024598935198241363
160,"-70.81862600972501,-33.120151137275","-70.8186338225,-33.1198894096","-70.8186446068,-33.1204124794","-70.8186181969,-33.1204128649","-70.8186074127,-33.1198897952",180.98926913639656,0.002459888838099295
161,"-70.818678559,-33.119622633725","-70.8186971561,-33.1198839758","-70.8186707462,-33.1198843614","-70.818659962,-33.1193612916","-70.8186863717,-33.1193609061",180.98928554138507,0.002459898980657681
162,"-70.81861513272499,-33.1196235597","-70.8186229456,-33.119361832","-70.8186337296,-33.1198849018","-70.8186073198,-33.1198852874","-70.8185965359,-33.1193622176",180.98924773553182,0.0024598943958021014
163,"-70.81873563024999,-33.122390562675","-70.8187542285,-33.1226519046","-70.8187278178,-33.1226522903","-70.8187170321,-33.1221292207","-70.8187434426,-33.1221288351",180.989392586529,0.0024598961584220546
164,"-70.81867220205001,-33.12239148875","-70.8186800146,-33.1221297612","-70.8186908001,-33.1226528307","-70.8186643894,-33.1226532163","-70.8186536041,-33.1221301468",180.98934992640378,0.002459896035559704
165,"-70.818724751675,-33.12186298535","-70.8187433497,-33.1221243273","-70.8187169392,-33.1221247129","-70.8187061537,-33.1216016434","-70.8187325641,-33.1216012578",180.98937549438168,0.0024598968681264575
166,"-70.8186613238,-33.1218639114","-70.8186691364,-33.1216021838","-70.8186799216,-33.1221252534","-70.8186535111,-33.122125639","-70.8186427261,-33.1216025694",180.9893282083004,0.00245989218711509
167,"-70.818713873325,-33.1213354079","-70.8187324711,-33.1215967499","-70.8187060608,-33.1215971355","-70.8186952756,-33.1210740659","-70.8187216858,-33.1210736803",180.98935377470352,0.0024598930192797908
168,"-70.81865044585,-33.121336333975","-70.8186582585,-33.1210746064","-70.8186690435,-33.121597676","-70.8186426331,-33.1215980616","-70.8186318483,-33.1210749919",180.98931550154842,0.0024598975515301323
169,"-70.818873924175,-33.122943334675","-70.818892523,-33.1232046766","-70.8188661122,-33.1232050622","-70.8188553254,-33.1226819928","-70.8188817361,-33.1226816071",180.98948268671546,0.002459894645885732
170,"-70.818810495525,-33.122944260824994","-70.8188183076,-33.1226825333","-70.8188290942,-33.1232056027","-70.8188026833,-33.1232059884","-70.818791897,-33.1226829189",180.98944016289636,0.002459894619260503
171,"-70.8185368698,-33.118904802575","-70.8185554662,-33.1191661447","-70.8185290566,-33.1191665303","-70.8185182735,-33.1186434604","-70.8185446829,-33.1186430749",180.98919272013154,0.00245989114471646
172,"-70.81847344405,-33.11890572845","-70.8184812574,-33.1186440008","-70.8184920403,-33.1191670706","-70.8184656306,-33.1191674561","-70.8184548479,-33.1186443863",180.9891500550521,0.0024599003336500435
173,"-70.81857346005,-33.120679640800006","-70.8185920572,-33.1209409829","-70.818565647,-33.1209413684","-70.818554863,-33.1204182987","-70.818581273,-33.1204179132",180.98925521229316,0.002459897220823017
174,"-70.818510032975,-33.120680566725","-70.8185178461,-33.1204188391","-70.8185286299,-33.1209419088","-70.8185022198,-33.1209422944","-70.8184914361,-33.1204192246",180.9892174073164,0.0024598926360306353
175,"-70.8185625831,-33.120152063225","-70.81858118,-33.1204134053","-70.81855477,-33.1204137909","-70.8185439863,-33.1198907211","-70.8185703961,-33.1198903356",180.98923381798502,0.0024598934673146448
176,"-70.81849915644999,-33.12015298915","-70.8185069696,-33.1198912615","-70.8185177532,-33.1204143313","-70.8184913432,-33.1204147168","-70.8184805598,-33.119891647",180.989200125409,0.0024598933451522613
177,"-70.81855170645001,-33.11962448565","-70.8185703032,-33.1198858278","-70.8185438933,-33.1198862133","-70.8185331098,-33.1193631435","-70.8185595195,-33.119362758",180.98922110966956,0.002459898831912932
178,"-70.8184882802,-33.119625411550004","-70.8184960934,-33.1193636839","-70.8185068767,-33.1198867537","-70.8184804669,-33.1198871392","-70.8184696838,-33.1193640694",180.98917859283262,0.0024598894943087036
179,"-70.818608773775,-33.122392414775","-70.8186273716,-33.1226537568","-70.818600961,-33.1226541423","-70.818590176,-33.1221310728","-70.8186165865,-33.1221306872",180.98932344613775,0.002459891257058848
180,"-70.8185453455,-33.122393340775","-70.8185531584,-33.1221316132","-70.8185639432,-33.1226546828","-70.8185375325,-33.1226550683","-70.8185267479,-33.1221319988",180.98928549879454,0.0024598958868066257
181,"-70.81859789595,-33.1218648374","-70.8186164936,-33.1221261794","-70.8185900831,-33.122126565","-70.8185792984,-33.1216034954","-70.8186057087,-33.1216031098",180.9893066282329,0.0024598921611984036
182,"-70.81853446805,-33.121865763375","-70.818542281,-33.1216040358","-70.8185530655,-33.1221271054","-70.818526655,-33.122127491","-70.8185158707,-33.1216044213",180.9892637791889,0.0024598920383711144
183,"-70.81858701835,-33.121337259949996","-70.8186056158,-33.121598602","-70.8185792054,-33.1215989876","-70.818568421,-33.1210759179","-70.8185948312,-33.1210755323",180.98928490156476,0.00245989762316665
184,"-70.818523590875,-33.1213381859","-70.8185314039,-33.1210764583","-70.8185421881,-33.121599528","-70.8185157778,-33.1215999135","-70.8185049937,-33.1210768438",180.98924649694834,0.002459892747040394
185,"-70.818747066875,-33.122945186950005","-70.8187656653,-33.1232065289","-70.8187392545,-33.1232069145","-70.8187284685,-33.122683845","-70.8187548792,-33.1226834594",180.9894091023858,0.0024598944970925535
186,"-70.81868363825001,-33.122946113024994","-70.8186914507,-33.1226843855","-70.8187022365,-33.1232074549","-70.8186758257,-33.1232078406","-70.8186650401,-33.1226847711",180.98937148499868,0.0024598899124046864
187,"-70.8184100183,-33.118906654300005","-70.8184286143,-33.1191679965","-70.8184022047,-33.119168382","-70.8183914224,-33.1186453121","-70.8184178318,-33.1186449266",180.98911913368883,0.0024598909966333333
188,"-70.81834659255,-33.1189075801","-70.8183544062,-33.1186458524","-70.8183651884,-33.1191689223","-70.8183387788,-33.1191693078","-70.8183279968,-33.1186462379",180.98908576664968,0.0024598909707182932
189,"-70.818446605975,-33.120681492625","-70.8184652027,-33.1209428347","-70.8184387926,-33.1209432203","-70.8184280093,-33.1204201505","-70.8184544193,-33.120419765",180.9891866701367,0.0024598926094356426
190,"-70.818383178925,-33.120682418499996","-70.8183909924,-33.1204206909","-70.8184017755,-33.1209437606","-70.8183753654,-33.1209441461","-70.8183645824,-33.1204210764",180.98915316668695,0.002459892487942426
191,"-70.818435729825,-33.12015391505","-70.8184543264,-33.1204152572","-70.8184279164,-33.1204156427","-70.8184171333,-33.1198925729","-70.8184435432,-33.1198921874",180.98917396007505,0.002459897975051484
192,"-70.81837230315,-33.120154840875","-70.8183801167,-33.1198931132","-70.8183908995,-33.120416183","-70.8183644895,-33.1204165686","-70.8183537069,-33.1198934987",180.9891270014847,0.0024598933901928332
193,"-70.81842485395,-33.1196263374","-70.8184434503,-33.1198876796","-70.8184170404,-33.1198880651","-70.8184062577,-33.1193649952","-70.8184326674,-33.1193646097",180.9891476588565,0.0024598987794016763
194,"-70.818361427675,-33.11962726325","-70.8183692413,-33.1193655356","-70.8183800238,-33.1198886054","-70.818353614,-33.1198889909","-70.8183428316,-33.1193659211",180.98910990634602,0.002459894098313785
195,"-70.81848191727501,-33.12239426675","-70.8185005147,-33.1226556088","-70.8184741041,-33.1226559943","-70.8184633199,-33.1221329247","-70.8184897304,-33.1221325392",180.98924986249332,0.0024598911082864532
196,"-70.818418489,-33.122395192649996","-70.8184263023,-33.1221334651","-70.8184370863,-33.1226565347","-70.8184106756,-33.1226569202","-70.8183998918,-33.1221338506",180.98921191447235,0.0024598957373890987
197,"-70.818471040175,-33.121866689325","-70.8184896374,-33.1221280314","-70.8184632269,-33.1221284169","-70.818452443,-33.1216053473","-70.8184788534,-33.1216049617",180.9892284618499,0.002459896668162473
198,"-70.81840761232499,-33.121867615225","-70.8184154257,-33.1216058876","-70.8184262094,-33.1221289573","-70.8183997989,-33.1221293428","-70.8183890153,-33.1216062732",180.9891950956075,0.0024598966415869295
199,"-70.818460163375,-33.121339111825","-70.8184787604,-33.1216004539","-70.8184523501,-33.1216008394","-70.8184415664,-33.1210777698","-70.8184679766,-33.1210773842",180.98921608585633,0.002459892818678359
200,"-70.818396735875,-33.1213400377","-70.8184045493,-33.1210783101","-70.8184153327,-33.1216013798","-70.8183889224,-33.1216017653","-70.8183781391,-33.1210786956",180.98917323842994,0.002459892695186098
201,"-70.8186202096,-33.12294703905","-70.8186388077,-33.123208381","-70.8186123968,-33.1232087666","-70.8186016116,-33.1226856971","-70.8186280223,-33.1226853115",180.98934041690103,0.0024598991002209697
202,"-70.81855678092501,-33.12294796505","-70.8185645938,-33.1226862375","-70.8185753788,-33.123209307","-70.818548968,-33.1232096926","-70.8185381831,-33.1226866231",180.98930247497324,0.002459894419295098
203,"-70.818283166775,-33.118908505875","-70.8183017624,-33.1191698481","-70.8182753528,-33.1191702336","-70.8182645712,-33.1186471636","-70.8182909807,-33.1186467782",180.9890501208215,0.0024598955031545824
204,"-70.81821974102499,-33.118909431625","-70.8182275551,-33.1186477039","-70.8182383365,-33.1191707739","-70.8182119269,-33.1191711593","-70.8182011456,-33.1186480894",180.98901675468278,0.0024598954772269118
205,"-70.8183197519,-33.12068334435","-70.8183383483,-33.1209446865","-70.8183119381,-33.120945072","-70.8183011556,-33.1204220022","-70.8183275656,-33.1204216167",180.98911765801546,0.002459897117779852
206,"-70.8182563249,-33.12068427015","-70.8182641388,-33.1204225425","-70.8182749211,-33.1209456123","-70.8182485109,-33.1209459978","-70.8182377288,-33.120422928",180.98907513655826,0.0024598970912013776
207,"-70.818308876525,-33.120155766725006","-70.8183274727,-33.1204171089","-70.8183010627,-33.1204174944","-70.8182902804,-33.1198944245","-70.8183166903,-33.1198940391",180.98910037467897,0.0024598978256761936
208,"-70.818245449825,-33.1201566925","-70.8182532638,-33.1198949648","-70.8182640458,-33.1204180347","-70.8182376358,-33.1204184202","-70.8182268539,-33.1198953503",180.98905799054089,0.0024598978972735033
209,"-70.818298001375,-33.119628189025","-70.8183165973,-33.1198895312","-70.8182901875,-33.1198899167","-70.8182794055,-33.1193668468","-70.8183058152,-33.1193664614",180.98907884179013,0.002459893976174416
210,"-70.8182345751,-33.1196291148","-70.8182423891,-33.1193673871","-70.8182531709,-33.119890457","-70.818226761,-33.1198908425","-70.8182159794,-33.1193677726",180.98904103117908,0.002459898702295144
211,"-70.81835506075001,-33.12239611855","-70.8183736579,-33.1226574606","-70.8183472472,-33.1226578461","-70.8183364637,-33.1221347765","-70.8183628742,-33.122134391",180.98919033164955,0.0024598957121087063
212,"-70.8182916325,-33.122397044450004","-70.8182994462,-33.1221353169","-70.8183102294,-33.1226583865","-70.8182838187,-33.122658772","-70.8182730357,-33.1221357024",180.98913865451584,0.00245989568619425
213,"-70.818344184425,-33.1218685411","-70.8183627813,-33.1221298832","-70.8183363708,-33.1221302687","-70.8183255876,-33.121607199","-70.818351998,-33.1216068135",180.98916403181704,0.0024598965187558673
214,"-70.818280756525,-33.12186946695","-70.8182885703,-33.1216077394","-70.8182993532,-33.122130809","-70.8182729427,-33.1221311945","-70.8182621599,-33.1216081249",180.98912169900143,0.00245989649283644
215,"-70.818333308375,-33.121340963600005","-70.818351905,-33.1216023057","-70.8183254947,-33.1216026912","-70.8183147118,-33.1210796215","-70.818341122,-33.121079236",180.98914250024376,0.002459892669927445
216,"-70.818269880875,-33.1213418894","-70.8182776947,-33.1210801618","-70.8182884773,-33.1216032315","-70.818262067,-33.121603617","-70.8182512845,-33.1210805473",180.98909997929954,0.002459892643989328
217,"-70.8184933523,-33.122948891049994","-70.81851195,-33.123210233","-70.8184855392,-33.1232106186","-70.8184747547,-33.1226875491","-70.8185011653,-33.1226871635",180.98927631968408,0.0024598897376868836
218,"-70.81842992365,-33.122949817024995","-70.8184377369,-33.1226880895","-70.8184485212,-33.123211159","-70.8184221103,-33.1232115446","-70.8184113262,-33.122688475",180.98923346675292,0.0024598989248542334
219,"-70.81815631525001,-33.118910357325","-70.8181749105,-33.1191716996","-70.8181485009,-33.119172085","-70.8181377201,-33.1186490151","-70.8181641295,-33.1186486296",180.98898144053985,0.0024598907967398652
220,"-70.81809288952499,-33.118911283","-70.818100704,-33.1186495553","-70.8181114846,-33.1191726253","-70.818085075,-33.1191730107","-70.8180742945,-33.1186499407",180.98894316759163,0.0024598953291856893
221,"-70.81819289785,-33.120685195925","-70.8182114939,-33.1209465381","-70.8181850837,-33.1209469236","-70.8181743019,-33.1204238537","-70.8182007119,-33.1204234683",180.9890532276667,0.0024598969684061266
222,"-70.818129470825,-33.12068612165","-70.8181372851,-33.120424394","-70.8181480666,-33.1209474638","-70.8181216565,-33.1209478493","-70.8181108751,-33.1204247795",180.98900645752627,0.0024598923835874205
223,"-70.8181820232,-33.120157618275","-70.818200619,-33.1204189605","-70.818174209,-33.1204193459","-70.8181634275,-33.1198962761","-70.8181898373,-33.1198958906",180.989031695407,0.0024598931179990297
224,"-70.8181185965,-33.120158543974995","-70.8181264108,-33.1198968163","-70.8181371921,-33.1204198862","-70.8181107821,-33.1204202716","-70.818100001,-33.1198972018",180.98898917376312,0.0024598930920786436
225,"-70.818171148825,-33.11963004055","-70.8181897444,-33.1198913828","-70.8181633346,-33.1198917682","-70.8181525533,-33.1193686983","-70.818178963,-33.1193683129",180.98901441129695,0.0024598938268040804
226,"-70.818107722525,-33.11963096625","-70.8181155369,-33.1193692386","-70.8181263179,-33.1198923085","-70.8180999081,-33.1198926939","-70.8180891272,-33.119369624",180.98897188964327,0.0024598938008842065
227,"-70.818228204225,-33.1223979703","-70.8182468009,-33.1226593124","-70.8182203903,-33.1226596979","-70.8182096076,-33.1221366282","-70.8182360181,-33.1221362427",180.9891123109399,0.0024598910045820358
228,"-70.81816477595001,-33.1223988961","-70.81817259,-33.1221371685","-70.8181833725,-33.1226602382","-70.8181569618,-33.1226606237","-70.8181461795,-33.122137554",180.98907436313687,0.0024598956343419983
229,"-70.81821732865001,-33.121870392800005","-70.8182359252,-33.1221317349","-70.8182095146,-33.1221321204","-70.8181987322,-33.1216090507","-70.8182251426,-33.1216086652",180.98909534608623,0.0024599011226166057
230,"-70.818153900775,-33.12187131855","-70.8181617149,-33.1216095909","-70.8181724971,-33.1221326607","-70.8181460866,-33.1221330462","-70.8181353045,-33.1216099764",180.98905721678426,0.002459896440986615
231,"-70.81820645335,-33.121342815199995","-70.8182250496,-33.1216041573","-70.8181986393,-33.1216045428","-70.8181878572,-33.1210814731","-70.8182142673,-33.1210810876",180.98907382188398,0.0024598879623165685
232,"-70.818143025825,-33.121343740975","-70.81815084,-33.1210820134","-70.8181616219,-33.1216050831","-70.8181352116,-33.1216054686","-70.8181244298,-33.1210823988",180.9890355498215,0.002459892495944506
233,"-70.818366494975,-33.122950742925","-70.8183850923,-33.1232120849","-70.8183586815,-33.1232124705","-70.8183478977,-33.1226894009","-70.8183743084,-33.1226890154",180.98920731164466,0.002459894244613561
234,"-70.81830306629999,-33.122951668825","-70.8183108799,-33.1226899413","-70.8183216635,-33.1232130108","-70.8182952526,-33.1232133964","-70.8182844692,-33.1226903268",180.98916936270945,0.0024598988743198195
235,"-70.818029463725,-33.11891220865","-70.8180480586,-33.1191735509","-70.818021649,-33.1191739364","-70.8180108689,-33.1186508664","-70.8180372784,-33.1186504809",180.98891288933288,0.002459895496350657
236,"-70.81796603795,-33.1189131343","-70.8179738528,-33.1186514066","-70.8179846327,-33.1191744766","-70.817958223,-33.119174862","-70.8179474433,-33.118651792",180.98887448112976,0.002459899932552119
237,"-70.81806604375001,-33.120687047375","-70.8180846394,-33.1209483896","-70.8180582292,-33.120948775","-70.8180474482,-33.1204257052","-70.8180738582,-33.1204253197",180.98897996763688,0.0024598969159013695
238,"-70.8180026167,-33.120687973049996","-70.8180104313,-33.1204262454","-70.8180212122,-33.1209493153","-70.817994802,-33.1209497007","-70.8179840213,-33.1204266308",180.98894627606342,0.002459896793108912
239,"-70.818055169875,-33.12015946965","-70.8180737653,-33.1204208119","-70.8180473553,-33.1204211973","-70.8180365745,-33.1198981274","-70.8180629844,-33.119897742",180.98896268345345,0.0024598976257734916
240,"-70.81799174317499,-33.12016039535","-70.8179995579,-33.1198986677","-70.8180103384,-33.1204217376","-70.8179839284,-33.120422123","-70.817973148,-33.1198990531",180.9889201628194,0.0024598975998530543
241,"-70.81804429625001,-33.119631891924996","-70.8180628915,-33.1198932342","-70.8180364816,-33.1198936196","-70.8180257011,-33.1193705497","-70.8180521108,-33.1193701642",180.98894586119033,0.0024598985276626907
242,"-70.81798086994999,-33.119632817574995","-70.8179886847,-33.1193710899","-70.817999465,-33.1198941598","-70.8179730551,-33.1198945453","-70.817962275,-33.1193714753",180.98890334055014,0.0024598985017440108
243,"-70.818101347675,-33.122399821849996","-70.818119944,-33.122661164","-70.8180935334,-33.1226615494","-70.8180827514,-33.1221384797","-70.8181091619,-33.1221380943",180.9890477444975,0.0024598907589948316
244,"-70.81803791940001,-33.122400747575","-70.8180457338,-33.12213902","-70.8180565156,-33.1226620897","-70.8180301049,-33.1226624752","-70.8180193233,-33.1221394054",180.98900993382875,0.002459895485622382
245,"-70.818090472875,-33.1218722443","-70.818109069,-33.1221335864","-70.8180826585,-33.1221339719","-70.8180718768,-33.1216109022","-70.8180982872,-33.1216105167",180.98902666812162,0.002459896415056218
246,"-70.818027044975,-33.121873170025","-70.8180348595,-33.1216114424","-70.8180456409,-33.1221345122","-70.8180192304,-33.1221348976","-70.8180084491,-33.1216118279",180.98898382134968,0.0024598962922611463
247,"-70.818079598325,-33.121344666700004","-70.8180981942,-33.1216060089","-70.8180717839,-33.1216063943","-70.8180610025,-33.1210833245","-70.8180874127,-33.1210829391",180.9890044847837,0.002459892372488233
248,"-70.818016170825,-33.121345592400004","-70.8180239854,-33.1210838648","-70.8180347665,-33.1216069346","-70.8180083562,-33.12160732","-70.8179975752,-33.1210842502",180.98896196467535,0.0024598923472282912
249,"-70.81823963765,-33.122952594649995","-70.8182582346,-33.1232139367","-70.8182318238,-33.1232143222","-70.8182210408,-33.1226912526","-70.8182474514,-33.1226908671",180.98913830783923,0.0024598894395222483
250,"-70.818176208975,-33.122953520450004","-70.818184023,-33.1226917929","-70.8181948057,-33.1232148625","-70.8181683949,-33.123215248","-70.8181576123,-33.1226921784",180.98909120503112,0.0024598940699347175
251,"-70.817902612175,-33.11891405985","-70.8179212067,-33.1191754022","-70.8178947971,-33.1191757876","-70.8178840177,-33.1186527175","-70.8179104272,-33.1186523321",180.98884813166993,0.002459895252096776
252,"-70.817839186375,-33.1189149854","-70.8178470016,-33.1186532577","-70.8178577807,-33.1191763277","-70.8178313711,-33.1191767131","-70.8178205921,-33.1186536431",180.98880579958302,0.002459895224858538
253,"-70.817939189675,-33.120688898675","-70.8179577849,-33.1209502409","-70.8179313748,-33.1209506263","-70.8179205945,-33.1204275565","-70.8179470045,-33.120427171",180.98891128817286,0.0024598922096091365
254,"-70.8178757626,-33.120689824325005","-70.8178835776,-33.1204280966","-70.8178943577,-33.1209511666","-70.8178679475,-33.120951552","-70.8178571676,-33.1204284821",180.9888731538681,0.0024598968388043364
255,"-70.81792831655001,-33.120161320950004","-70.8179469116,-33.1204226632","-70.8179205016,-33.1204230486","-70.8179097216,-33.1198999787","-70.8179361314,-33.1198995933",180.98889400300993,0.002459892918110238
256,"-70.81786488985,-33.12016224655","-70.8178727049,-33.1199005189","-70.8178834847,-33.1204235888","-70.8178570747,-33.1204239742","-70.8178462951,-33.1199009043",180.98885148339315,0.0024598928921926487
257,"-70.81791744367499,-33.1196337432","-70.8179360385,-33.1198950855","-70.8179096287,-33.1198954709","-70.8178988489,-33.1193724009","-70.8179252586,-33.1193720155",180.98887685489328,0.002459893723128781
258,"-70.817854017375,-33.11963466875","-70.8178618325,-33.1193729411","-70.817872612,-33.1198960111","-70.8178462022,-33.1198963964","-70.8178354228,-33.1193733264",180.9888338730189,0.002459893503518851
259,"-70.8179744911,-33.122401673275","-70.8179930871,-33.1226630154","-70.8179666764,-33.1226634009","-70.8179558952,-33.1221403311","-70.8179823057,-33.1221399457",180.98897919710146,0.0024598954596997532
260,"-70.817911062825,-33.12240259895","-70.8179188776,-33.1221408714","-70.8179296586,-33.1226639411","-70.817903248,-33.1226643265","-70.8178924671,-33.1221412568",180.98894111991322,0.00245989068122709
261,"-70.81796361705001,-33.1218740957","-70.8179822128,-33.1221354379","-70.8179558023,-33.1221358233","-70.8179450214,-33.1216127535","-70.8179714317,-33.1216123681",180.98895733865666,0.002459891513740189
262,"-70.81790018915001,-33.121875021375","-70.817908004,-33.1216132938","-70.8179187847,-33.1221363635","-70.8178923742,-33.122136749","-70.8178815937,-33.1216136792",180.98891514385173,0.0024598915853526896
263,"-70.81795274327499,-33.1213465181","-70.8179713388,-33.1216078603","-70.8179449285,-33.1216082457","-70.8179341478,-33.1210851759","-70.817960558,-33.1210847905",180.98894038040092,0.002459892320645125
264,"-70.81788931577499,-33.1213474437","-70.8178971307,-33.1210857161","-70.8179079111,-33.1216087859","-70.8178815008,-33.1216091713","-70.8178707205,-33.1210861015",180.98889785953907,0.0024598922947263744
265,"-70.818112780325,-33.122954446275","-70.8181313769,-33.1232157884","-70.8181049661,-33.1232161738","-70.8180941838,-33.1226931042","-70.8181205945,-33.1226927187",180.98906929745877,0.0024598939471357087
266,"-70.818049351625,-33.122955372025004","-70.818057166,-33.1226936445","-70.818067948,-33.1232167141","-70.8180415372,-33.1232170996","-70.8180307553,-33.1226940299",180.9890267772849,0.0024598939212044746
267,"-70.81777576062501,-33.118915910925","-70.8177943548,-33.1191772533","-70.8177679451,-33.1191776386","-70.8177571666,-33.1186545686","-70.817783576,-33.1186541832",180.98877473282624,0.0024598951020697243
268,"-70.81771233485,-33.1189168364","-70.8177201504,-33.1186551087","-70.8177309288,-33.1191781788","-70.8177045192,-33.1191785641","-70.817693741,-33.118655494",180.988736468926,0.002459890324114232
269,"-70.81781233555,-33.12069074985","-70.8178309304,-33.1209520921","-70.8178045203,-33.1209524775","-70.8177937407,-33.1204294076","-70.8178201508,-33.1204290222",180.98884227670405,0.0024598967167054203
270,"-70.8177489085,-33.12069167542501","-70.8177567239,-33.1204299478","-70.8177675032,-33.1209530177","-70.817741093,-33.1209534031","-70.8177303139,-33.1204303331",180.98879943139983,0.002459896593920028
271,"-70.817801463175,-33.1201631721","-70.8178200579,-33.1204245144","-70.8177936478,-33.1204248998","-70.8177828686,-33.1199018298","-70.8178092784,-33.1199014444",180.98882512735733,0.0024598975214121946
272,"-70.8177380365,-33.120164097625","-70.8177458519,-33.11990237","-70.817756631,-33.1204254399","-70.817730221,-33.1204258253","-70.8177194421,-33.1199027553",180.98878705193323,0.002459892742852113
273,"-70.817790591075,-33.1196355943","-70.8178091855,-33.1198969366","-70.8177827757,-33.119897322","-70.8177719967,-33.119374252","-70.8177984064,-33.1193738666",180.9888035939747,0.0024598936712974273
274,"-70.8177271648,-33.1196365198","-70.8177349803,-33.1193747921","-70.8177457591,-33.1198978621","-70.8177193492,-33.1198982475","-70.8177085706,-33.1193751775",180.988765648811,0.0024598983012084196
275,"-70.81784763454999,-33.1224035246","-70.8178662302,-33.1226648668","-70.8178398195,-33.1226652522","-70.817829039,-33.1221421824","-70.8178554495,-33.122141797",180.9889147656843,0.002459895310984485
276,"-70.81778420625,-33.1224044502","-70.8177920214,-33.1221427226","-70.8178028017,-33.1226657924","-70.817776391,-33.1226661778","-70.8177656109,-33.122143108",180.98887224634763,0.0024598952850646543
